,SHA_storage_af,SHA_outflow_cfs,SHA_inflow_cfs,ORO_storage_af,ORO_outflow_cfs,ORO_inflow_cfs,BUL_storage_af,BUL_outflow_cfs,BUL_inflow_cfs,FOL_storage_af,FOL_outflow_cfs,FOL_inflow_cfs,MHB_inflow_cfs,PAR_storage_af,PAR_outflow_cfs,PAR_inflow_cfs,CMN_storage_af,CMN_outflow_cfs,CMN_inflow_cfs,NHG_inflow_cfs,NHG_storage_af,NHG_outflow_cfs,NML_storage_af,NML_outflow_cfs,NML_inflow_cfs,DNP_storage_af,DNP_outflow_cfs,DNP_inflow_cfs,EXC_storage_af,EXC_outflow_cfs,EXC_inflow_cfs,MIL_storage_af,MIL_outflow_cfs,MIL_inflow_cfs,HRO_pumping_cfs,TRP_pumping_cfs,delta_outflow_cfs,CX2_CX2_km,SLF_storage_af,LUS_storage_af,total_inflow_cfs,total_reservoir_outflows_cfs,total_storage,delta_inflow_cfs,delta_gains_cfs,total_delta_pumping_cfs,HRO_pumping_pct,TRP_pumping_pct,total_delta_pumping_pct
0,2591560.0,5383.0,3144.0,1718443.5,3785.5,1998.0,623039.5,837.0,407.0,465234.0,1942.0,1288.0,10.0,468460.0,328.0,44.0,285050.0,328.0,382.0,7.5,127612.0,113.5,1495676.0,1001.0,735.0,1504926.0,1447.0,60.5,443678.0,934.0,38.0,234504.0,1621.0,1180.0,2984.0,4097.0,4588.0,80.43,270196.5,486860.0,9210.02,17496.5,10903505.5,11791.0,-5894.0,7185.0,0.25307437876346367,0.29900213827512473,0.5419373058458062
1,2571422.0,5369.5,3101.0,1718575.5,3658.5,1767.0,622913.0,875.0,425.5,457739.5,1900.0,1242.0,10.0,466575.0,327.5,76.0,281945.0,327.5,493.0,6.5,127394.5,124.0,1494148.0,844.0,758.0,1471983.0,1353.0,200.5,440913.5,838.0,42.5,232129.0,1413.5,1123.0,2972.0,3835.0,4647.0,80.43,272335.0,487696.5,9297.5,16025.0,10888947.5,11678.0,-5626.0,7036.0,0.25449563281383797,0.2826175591193259,0.5359617449009466
2,2568967.0,5163.5,3024.0,1714576.5,3692.5,1682.0,622462.5,873.0,374.5,456130.0,1941.5,1097.0,10.0,465557.0,326.5,44.5,281945.0,326.5,383.0,10.5,127190.5,122.5,1493456.0,710.5,785.0,1470970.5,1220.5,66.5,439920.5,885.5,32.5,231806.0,1374.0,1199.0,1452.0,4101.0,4254.0,80.43,273871.0,485210.0,8687.505000000001,16808.5,10869573.5,11878.0,-5783.0,5060.0,0.17576564580559254,0.3122402720060446,0.48965016341847234
3,2567222.0,5203.0,3168.0,1711876.5,3604.5,2114.5,618747.0,871.0,375.0,453998.5,2053.0,1043.0,10.0,465402.0,328.0,69.0,281945.0,328.0,495.0,10.0,126986.0,112.0,1493696.5,780.0,791.0,1469461.0,1341.5,169.5,438422.5,890.0,39.0,230915.0,1378.0,1204.0,2103.0,4050.0,4144.0,80.43,277468.5,487277.0,9368.01,17947.0,10846986.0,11470.0,-5038.0,5056.0,0.16110053642498703,0.29482419742301813,0.4713939573752658
4,2563559.0,5210.5,3187.0,1711445.5,3676.0,2055.0,617255.0,882.0,388.0,452056.5,1965.0,999.0,10.0,465327.0,330.0,76.0,281820.0,330.0,460.0,8.5,126820.0,104.0,1493782.0,677.5,753.0,1467935.5,1298.5,33.005,436369.0,870.0,31.0,229492.5,1377.0,1068.0,1457.0,4048.0,4138.0,80.43,282034.0,489409.5,9176.005000000001,17698.5,10823819.5,11707.0,-5723.0,5248.0,0.14882167377992206,0.3084251265257517,0.47706697344070426
5,2560618.5,5247.0,3454.0,1706777.0,3748.0,1902.5,616679.5,887.0,390.0,450116.5,1911.5,949.0,10.0,465232.0,329.5,64.0,281945.0,329.5,490.0,7.0,126642.0,100.5,1492759.5,714.5,719.0,1465915.0,1409.0,228.5,434936.5,932.0,40.5,228943.5,1402.0,979.0,1871.0,4045.0,4036.0,80.43,283729.0,488334.5,9488.01,17624.5,10805065.0,12016.0,-5369.0,4950.0,0.19792802617230099,0.3146597655655351,0.4830103196576894
6,2556259.5,4889.5,3318.0,1706417.0,3745.5,2073.5,616122.5,904.0,402.5,448156.5,1907.0,965.0,12.0,465092.0,332.5,0.01,282190.0,332.5,486.0,7.5,126476.5,92.0,1491880.5,805.0,735.0,1463897.0,1207.5,159.0,433692.5,731.0,33.5,228211.5,1469.0,813.0,1452.0,4095.0,4424.0,80.43,285354.5,487778.0,9522.005000000001,17130.0,10784663.0,11878.0,-5389.0,4563.0,0.1765831691528286,0.28619359167924846,0.4758463870641738
7,2552405.5,5065.0,3213.0,1703836.0,3544.0,2071.5,613890.0,915.0,407.5,446087.5,1971.0,1012.0,12.0,464837.0,331.0,43.5,282750.0,331.0,543.0,5.5,126298.0,93.5,1491370.5,858.0,655.0,1462888.5,1192.5,101.0,432358.5,831.5,46.0,227573.5,1330.0,1077.0,991.0,3990.0,4470.0,80.43,286766.5,487436.0,8668.505000000001,17159.5,10765981.0,11323.0,-5270.0,4481.0,0.08422018348623853,0.2955296573317099,0.4519004580908753
8,2547331.5,5266.0,3196.0,1704133.0,3306.5,1776.5,612842.0,942.0,460.0,443719.5,1857.5,978.0,12.0,464622.0,329.0,30.0,282590.0,329.0,568.0,5.5,126133.0,82.0,1489655.0,915.0,710.0,1460873.5,1183.5,159.0,430990.0,833.5,40.0,226874.5,1326.0,1008.0,1000.0,3908.0,4332.0,80.43,288842.5,486521.5,9200.515,16257.5,10747608.5,11151.0,-5288.0,4351.0,0.08269696405289625,0.29947460595446584,0.48997289972899727
9,2543188.0,4801.5,3514.0,1702960.5,3416.0,2002.0,611776.5,931.0,409.0,441506.5,1898.5,934.0,12.0,464452.0,328.5,28.5,282465.0,328.5,617.0,12.5,126056.5,72.5,1488214.0,736.5,674.0,1459355.0,915.0,9.0,429754.5,925.0,41.5,226753.5,1283.0,851.0,659.0,3771.0,4047.0,80.43,290947.0,487151.5,8879.02,16339.5,10727532.5,11139.0,-6000.0,4132.0,0.062292909211398274,0.3234984984984985,0.4485940723048529
10,2538635.0,4979.5,3648.0,1698266.0,3405.0,2005.0,610362.5,934.0,422.0,439192.0,2006.0,852.0,12.0,464432.0,328.5,31.5,282685.0,328.5,594.0,6.5,125904.0,69.5,1487332.0,839.0,702.0,1457344.0,1379.0,173.0,428466.0,824.0,36.0,226784.5,1345.5,969.0,505.0,3772.0,4262.0,80.43,293449.5,481434.0,9319.515,17368.0,10708281.0,9240.0,-5592.0,4219.0,0.0882250174703005,0.3175885195067426,0.4495985727029438
11,2534285.5,4974.0,3436.0,1694314.0,3441.5,2001.0,608976.5,951.0,439.0,437290.5,1824.5,926.0,12.0,464357.0,332.5,49.5,282310.0,332.5,376.0,4.5,125751.5,50.5,1486638.0,729.0,772.0,1454824.5,1098.5,125.5,426579.5,927.0,43.5,226012.0,1272.5,826.0,596.0,3764.0,4330.0,80.43,297887.0,473436.5,9276.51,16778.5,10687621.0,10571.0,-5203.0,4220.0,0.09357826974407285,0.30710934680620716,0.47357198967568176
12,2531049.5,4781.0,3313.0,1690309.0,3622.0,2275.0,607668.5,951.0,503.5,435457.5,1857.0,925.0,12.0,464062.0,333.0,33.0,282465.0,333.0,390.0,8.5,125637.5,40.0,1485992.5,730.0,726.0,1453295.5,1072.0,109.0,425604.0,881.5,69.0,224669.5,1127.0,1022.0,486.0,3746.0,4277.0,80.43,301328.0,472607.5,8923.515,17215.5,10671285.0,10241.0,-6229.0,4232.0,0.049835931091058244,0.3362101886504239,0.4339622641509434
13,2528013.0,4743.0,3253.0,1686503.5,3610.0,1906.5,606694.5,936.0,442.5,433714.5,1823.5,835.0,14.0,463682.0,332.5,45.5,282835.0,332.5,537.0,5.0,125536.0,33.0,1485618.5,630.0,712.0,1453761.0,1378.0,106.5,423894.5,974.0,70.0,223493.5,1214.0,919.0,753.0,3457.0,3956.0,80.43,304036.5,472010.0,8279.015,16990.0,10654776.5,10571.0,-6632.0,4304.0,0.09742528140768535,0.30579496881788243,0.46526878936922944
14,2525487.5,4948.5,3401.0,1680609.0,3371.5,1828.0,605774.0,865.0,478.0,431937.5,1827.5,905.0,15.0,462747.0,331.0,57.5,283585.0,331.0,452.0,7.0,125409.5,32.0,1485198.5,763.5,700.0,1451741.5,1520.0,99.5,422045.0,1104.0,36.5,221858.0,1229.0,766.0,1018.0,3407.0,4064.0,80.43,309733.0,473612.5,9102.01,16913.5,10636150.5,10853.0,-6748.0,4607.0,0.08917904732730893,0.31456619026995813,0.4647051232417086
15,2522370.0,4905.0,3443.0,1678883.5,3385.5,1978.0,604031.5,916.0,405.0,429755.5,2006.0,911.0,16.0,462577.0,331.5,49.5,283460.0,331.5,547.0,8.5,125308.0,31.5,1484269.5,926.0,667.0,1449725.0,1460.5,192.0,421210.0,1024.0,35.5,220711.5,1222.0,921.0,1009.0,3403.0,4337.0,80.43,313737.0,472938.5,9302.52,16818.0,10612379.0,11254.0,-7004.0,4732.0,0.11384257464133385,0.296551724137931,0.3968205674298319
16,2518558.0,4855.5,3762.0,1675877.0,3349.5,2232.0,602405.0,939.0,510.0,427552.5,1950.5,977.0,15.0,461545.0,331.5,72.5,283490.0,331.5,403.0,9.5,125232.0,33.0,1483663.5,1016.5,797.0,1446699.0,1369.0,150.0,420270.0,1108.5,42.0,218721.5,1198.5,780.0,950.0,3409.0,4415.0,80.43,317228.5,469982.5,10295.01,16736.5,10590061.5,10183.0,-6832.0,4627.0,0.1319078033879478,0.2602475486256229,0.3845988075569284
17,2514846.0,4702.0,3730.0,1671471.0,3336.5,2000.5,601116.0,948.0,472.0,424998.5,1943.5,783.0,15.0,460550.0,332.0,45.0,283865.0,332.0,502.0,8.0,125169.0,33.5,1483151.0,1054.5,679.0,1443186.5,1604.0,301.0,419783.5,1066.5,43.0,217021.0,1188.5,608.0,949.0,3405.0,4704.0,80.43,320294.0,470774.5,9123.505000000001,16998.0,10568736.0,10348.0,-6937.0,4591.0,0.08713413539235051,0.18647835147024774,0.343663447862864
18,2510932.5,4793.0,3605.0,1667218.5,3357.5,2199.5,600551.5,963.0,535.5,422884.5,1949.5,750.0,17.0,458750.0,332.0,58.5,283490.0,332.0,587.0,1.505,125080.5,37.0,1483149.5,861.5,623.0,1440668.0,1430.5,224.5,419965.0,1087.5,38.0,217150.0,1152.0,595.0,816.0,3406.0,4738.0,80.43,323768.0,468514.0,10144.525000000001,16483.5,10548132.0,11048.0,-6846.0,4686.0,0.08353092890719248,0.29745554431111754,0.47959914101646384
19,2506426.0,4859.5,3619.0,1660818.0,3322.5,2290.0,598471.0,964.0,560.0,420961.0,1852.0,887.0,22.0,457250.0,332.0,76.0,283365.0,332.0,564.0,7.5,124992.0,40.0,1481396.5,1022.0,666.0,1436666.5,1548.5,249.5,418137.0,992.0,43.0,217135.5,1060.0,748.0,809.0,3456.0,4824.0,80.43,327232.5,468481.5,10572.51,16715.5,10522168.5,10030.0,-5845.0,4692.0,0.0854629241726016,0.29921088829363646,0.45161290322580644
20,2498535.0,5025.0,3550.0,1657648.5,3427.5,2274.5,597554.5,964.0,466.5,418896.0,1814.5,768.0,20.0,457025.0,330.5,76.0,282819.0,330.5,346.0,11.5,124903.5,40.5,1479829.0,835.0,671.0,1433669.0,1169.0,155.5,417096.0,910.0,64.0,217830.5,1063.0,935.0,837.0,3439.0,4774.0,80.43,330348.0,471732.0,9955.51,16101.5,10500419.5,11385.0,-6559.0,4631.0,0.13045511221945136,0.2885302288662521,0.4380223660977045
21,2491556.5,4924.5,3420.0,1653406.5,3298.0,2029.0,596216.5,970.0,548.5,416342.5,2001.0,746.0,21.0,457425.0,330.0,43.0,282990.0,330.0,530.0,10.0,124815.0,45.0,1479000.0,901.0,650.0,1431177.0,1020.5,283.0,415961.5,978.0,38.0,217150.0,1023.0,786.0,716.0,3237.0,4620.0,80.43,332744.5,474410.0,9693.005000000001,16624.5,10479432.0,10670.0,-5387.0,5064.0,0.11431814496513702,0.2903699746226793,0.3782559456398641
22,2487171.0,4841.0,3769.0,1652580.0,3517.0,1888.5,595161.0,972.0,692.5,414012.5,1978.0,894.0,23.0,457585.0,330.0,79.5,282960.0,330.0,518.0,7.0,124701.5,45.0,1478172.0,837.5,595.0,1429189.0,987.0,233.5,414780.0,913.0,47.0,216737.0,977.0,858.0,1822.0,2716.0,4406.0,80.43,335772.0,477487.5,9503.0,15533.0,10460301.5,9961.0,-7154.0,5444.0,0.11825793470500422,0.2820146686571039,0.4098565190268247
23,2482006.0,4966.5,3434.0,1647968.0,3718.5,2102.5,593772.5,997.0,565.5,411862.0,1887.5,810.0,24.0,458195.0,329.0,43.5,282490.0,329.0,466.0,10.5,124588.0,43.0,1477066.5,950.5,677.0,1426207.5,990.5,279.5,413237.5,964.5,47.5,216235.5,997.5,642.0,1153.0,3529.0,4836.0,80.43,338502.5,480138.0,8827.005000000001,15953.5,10441774.0,11521.0,-4705.0,4355.0,0.10753590747994778,0.28319664979933695,0.40623313545601725
24,2475271.5,4920.0,3523.0,1644113.0,3633.0,1983.5,592762.5,1004.0,527.5,409580.0,1913.0,859.0,27.0,458290.0,329.0,43.5,282055.0,329.0,443.0,7.5,124474.0,41.0,1475915.0,1039.0,600.0,1423724.5,953.0,241.0,411860.5,1007.0,74.0,216648.0,1041.0,808.0,960.0,3519.0,4511.0,80.43,342871.5,482388.5,9092.505000000001,16695.5,10420631.0,11111.0,-5564.0,4368.0,0.09884678747940692,0.24277337012763023,0.38137288720248363
25,2467966.0,4835.5,3595.0,1639027.0,3656.5,2187.0,591981.5,1004.0,655.0,408008.0,1789.0,953.0,27.0,458480.0,327.0,44.5,281375.0,327.0,412.0,6.5,124348.5,42.0,1474994.5,970.5,526.0,1420753.5,916.5,328.5,410507.0,990.5,93.0,217445.0,1055.5,791.0,2534.0,3519.0,5353.0,80.43,346857.0,483930.5,9387.505000000001,16706.5,10401894.0,11398.0,-6754.0,5762.0,0.08655737704918033,0.23652372630729937,0.4054384772263766
26,2462240.0,4894.0,3588.0,1635092.0,3697.0,2171.0,590126.5,996.0,610.5,406195.5,1948.0,858.0,27.0,458210.0,329.0,39.5,280755.0,329.0,415.0,6.0,124222.5,49.5,1473614.0,898.5,526.0,1418285.0,992.5,345.5,408922.5,999.5,60.5,218050.5,991.0,709.0,3095.0,3508.0,5964.0,80.48,347399.5,485063.5,8559.015,15896.5,10386919.5,11985.0,-5577.0,7183.0,0.2319036729360153,0.22201557596187377,0.42329770849862325
27,2458090.0,5012.0,3950.0,1630629.5,3618.0,1978.5,588753.0,969.0,566.0,404322.0,1987.5,953.0,29.0,458325.0,330.5,65.5,280225.0,330.5,402.0,11.0,124084.0,47.0,1472742.0,526.0,475.0,1416314.5,872.5,243.0,407802.5,863.0,47.5,218243.5,905.5,677.0,3037.0,3254.0,5432.0,80.43,346500.5,488738.5,10077.51,16240.5,10372719.0,11672.0,-6169.0,7115.0,0.2328476239291206,0.2076581576026637,0.4141547065838714
28,2453568.0,4821.5,3602.0,1628337.5,3300.0,2250.5,587797.5,968.0,619.5,402211.5,1974.0,940.0,28.0,458310.0,330.0,63.5,279760.0,330.0,428.0,14.0,123933.0,51.5,1473063.5,623.0,424.0,1413367.0,638.5,302.5,406547.5,776.0,48.5,218404.5,965.0,787.0,2666.0,3250.0,5326.0,80.43,345647.0,492070.5,10366.01,14835.5,10357503.5,12029.0,-4615.0,6721.0,0.1537568594343605,0.1733372821120325,0.42346420714164834
29,2447969.0,4964.0,3648.0,1627947.0,3389.0,1881.0,586912.0,968.0,590.5,399617.5,1930.0,998.0,27.0,458305.0,331.0,86.0,278470.0,331.0,400.0,8.5,123807.0,57.0,1473199.5,477.0,578.0,1411406.0,673.0,312.0,405454.5,630.5,52.0,218477.5,860.5,906.0,2152.0,3462.0,5849.0,80.43,345118.5,495046.5,9917.01,14909.0,10341457.5,11265.0,-4782.0,6143.0,0.21499424036861642,0.25683881064162756,0.41427743990732696
30,2442375.0,5040.0,3675.0,1625125.5,3557.5,2083.5,585940.5,968.0,537.5,397497.5,1920.5,898.0,27.0,458055.0,330.0,83.5,277155.0,330.0,287.0,7.5,123669.0,59.0,1473244.5,560.5,458.0,1407981.0,544.5,186.0,404522.0,426.0,67.0,218774.5,809.0,864.0,2603.0,3460.0,5389.0,80.43,343146.0,496661.0,9685.005000000001,14797.0,10323018.0,11388.0,-4825.0,6540.0,0.23106638202704077,0.19083399449292948,0.5155238617663193
31,2435814.0,5018.5,3721.5,1622684.5,3562.5,2548.5,584761.0,960.0,537.0,394830.5,2139.5,983.0,26.0,457740.0,327.5,77.5,276520.0,327.5,286.5,9.0,123543.5,54.0,1473105.0,607.5,465.5,1407009.5,551.0,168.5,403658.5,305.5,81.0,219625.0,761.5,995.5,2755.0,3381.0,5723.0,80.43,345477.0,502904.0,9507.005000000001,14746.0,10303421.0,11539.0,-4730.0,5749.0,0.22800039773292236,0.22904761904761906,0.4031730157287026
32,2430230.0,5093.0,3760.5,1618299.5,3658.5,2126.0,583496.0,963.0,617.0,392450.5,2083.0,1094.0,34.0,457525.0,328.0,85.0,276525.0,328.0,281.5,9.5,123393.0,52.5,1472737.5,496.5,483.0,1405057.0,512.0,152.0,403312.5,317.5,67.0,220130.0,796.0,1008.0,1935.0,3456.0,5639.0,80.43,349458.0,504254.0,10300.51,14993.0,10285548.5,10117.0,-4124.0,4453.0,0.2095300979421151,0.23307729236677868,0.40838560581049854
33,2423086.5,5021.0,3775.0,1612149.5,3732.0,2544.5,583888.0,963.0,621.0,389738.0,2028.0,930.5,33.0,457070.0,327.5,97.0,276835.0,327.5,216.0,17.5,123255.5,57.0,1472140.0,368.5,452.0,1404084.5,508.5,203.5,403437.5,262.0,108.0,220382.5,753.0,895.0,1225.0,3451.0,6096.0,80.43,355752.5,506581.0,10777.0,14875.5,10266140.0,10989.0,-3950.0,4331.0,0.10077789388134216,0.22141926312048335,0.41731982412540625
34,2418496.0,4853.5,3693.5,1610236.0,3681.5,2455.5,581125.0,954.0,613.0,387650.0,1985.5,960.0,34.0,456420.0,330.5,102.5,276930.0,330.5,268.5,14.0,123105.0,55.5,1472003.5,563.0,446.0,1403108.0,457.5,155.5,403319.0,195.5,70.0,220099.5,647.0,797.0,1829.0,3484.0,5622.0,80.43,363039.5,509459.5,10443.515,14248.5,10251373.0,11259.0,-3086.0,4592.0,0.14209136109384712,0.24306924188674287,0.48533576051779936
35,2413710.5,4712.5,3810.0,1607251.5,3513.5,2201.0,579828.0,952.0,556.5,384696.0,2003.0,944.5,34.0,454836.0,329.0,133.0,276080.0,329.0,254.5,10.5,122992.5,54.5,1472050.5,589.0,451.5,1402622.5,459.5,235.5,403147.0,299.0,67.0,220114.5,626.0,802.0,1433.0,3460.0,5467.0,80.43,368672.5,510635.0,10320.505000000001,14365.5,10236885.5,11727.0,-2789.0,4323.0,0.11861600860855889,0.24800550206327374,0.5009240246406571
36,2410464.5,4901.0,3930.0,1604449.0,3859.0,1872.5,578550.0,945.0,644.0,381621.0,1961.0,944.5,34.0,454495.0,327.0,88.5,275280.0,327.0,213.5,6.0,122904.5,49.5,1471316.0,469.0,425.5,1402137.0,454.5,120.5,403497.5,306.5,81.5,220054.5,630.0,839.0,1549.0,3468.0,5136.0,80.48,375243.0,512775.5,9977.505000000001,15010.0,10220305.5,10524.0,-4808.0,4911.0,0.16063694267515924,0.25673556664290803,0.5146180446400503
37,2413148.0,4680.5,4103.0,1603508.0,3952.0,2191.0,577324.5,922.0,646.5,379261.5,1940.5,947.5,35.0,454225.0,327.5,90.0,274665.0,327.5,154.5,22.0,122842.0,57.5,1471133.0,146.5,519.5,1401167.0,463.0,292.0,403604.5,300.0,95.0,221037.5,579.0,872.5,1951.0,3464.0,4940.0,80.48,379694.5,513092.5,11041.005000000001,14441.0,10204824.5,10890.0,-3577.0,5118.0,0.21665401164262213,0.25221380561186385,0.5389898498754027
38,2414114.5,4500.5,4297.0,1601528.5,3678.0,2209.5,575927.5,913.0,706.0,378651.0,1978.5,893.0,36.0,454310.0,324.5,111.0,274420.0,324.5,217.5,18.5,122829.5,56.0,1471041.5,416.0,527.0,1400682.5,430.5,214.0,403746.5,279.5,125.0,222983.5,525.5,991.0,1913.0,3455.0,4585.0,80.48,383713.5,510856.5,10353.5,14387.0,10193982.0,8789.0,-4047.0,4330.0,0.18625954198473282,0.2756023118384311,0.5338595211248922
39,2411775.0,4670.5,4292.5,1597963.0,4336.5,2188.5,574018.5,900.0,810.0,378122.5,1993.0,983.5,39.0,454205.0,326.0,102.5,274605.0,326.0,262.5,23.5,122817.5,52.5,1471271.5,301.5,449.5,1400198.0,407.5,338.0,403853.0,293.5,99.0,227381.5,562.5,989.0,2404.0,3446.0,4671.0,80.48,387322.5,514898.5,11422.01,14260.5,10182783.5,9093.0,-3638.0,4660.0,0.21764705882352942,0.2759265368965138,0.5328736764343758
40,2408658.5,4938.5,4337.0,1597014.0,4269.0,2182.5,573213.5,900.0,830.5,377468.5,2003.5,1133.0,39.0,454050.0,326.0,167.5,274545.0,326.0,221.0,23.5,122830.0,50.5,1471181.0,171.5,495.0,1399714.0,395.5,275.5,403853.0,305.0,132.5,229679.0,550.5,905.0,2284.0,2512.0,4939.0,80.48,392143.0,517429.5,11294.505000000001,14461.5,10168107.5,9813.0,-3842.0,4333.0,0.2034463139071771,0.2497874407870764,0.5043163789080728
41,2403982.0,4564.0,3896.0,1595308.5,3882.5,2176.0,572578.5,900.0,790.0,377608.5,2054.0,1226.5,42.0,453965.0,325.5,216.5,274605.0,325.5,203.0,20.5,122804.5,46.0,1471640.5,192.0,450.5,1398739.5,388.0,453.5,404050.0,301.5,112.0,231714.0,549.5,853.5,1919.0,2592.0,5108.0,80.48,395678.0,517354.5,11074.0,13731.5,10154118.5,9799.0,-2997.0,4323.0,0.2039879500788983,0.23381870212945038,0.4978693999769665
42,2400279.5,4650.5,3796.0,1596509.5,3637.5,2245.0,571602.5,899.0,745.0,376987.5,1973.5,1312.0,42.0,453947.0,326.0,120.5,273520.0,326.0,224.0,17.5,122754.5,46.0,1472650.5,325.5,508.0,1398739.5,379.0,356.0,402620.5,276.0,88.0,233529.5,477.0,784.0,1919.0,2542.0,5108.0,80.48,397787.0,518367.5,12270.505000000001,13517.0,10142753.0,8815.01,-2559.0,4447.0,0.21321343638525564,0.24059625014556887,0.5154746725397009
43,2397361.5,4477.0,3759.0,1600695.5,3612.0,1898.5,570630.0,900.0,823.0,376607.5,1939.5,1216.5,48.0,454027.5,326.5,129.0,273035.0,326.5,232.0,25.0,122667.5,47.5,1473202.0,335.0,464.0,1397765.5,376.5,309.5,401268.5,263.5,115.5,235543.0,433.0,692.0,1967.0,2510.0,4362.0,80.48,402411.0,519512.0,11299.005000000001,14112.5,10128743.0,8442.0,-3609.0,4519.0,0.22052761747732894,0.3031767121633048,0.5057044549076422
44,2395612.0,4423.0,4156.5,1600536.5,3883.0,2010.0,569557.0,902.0,640.0,376460.0,1964.5,1037.5,44.0,453795.5,325.5,104.5,271955.0,325.5,196.0,21.0,122592.0,43.5,1473847.5,284.5,432.0,1397765.5,351.5,301.0,400639.0,305.5,121.5,238596.5,475.5,599.0,2553.0,1906.0,5121.0,80.48,406824.5,520368.5,10448.515,13558.0,10116750.0,9579.0,-4323.0,4526.0,0.24290513147225762,0.26102437688304575,0.45874358618776867
45,2392505.0,4348.0,4122.0,1599301.5,3820.0,2275.5,568620.0,900.0,668.0,375751.0,1983.5,1181.0,40.0,453620.0,325.5,135.0,271125.0,325.5,254.5,17.5,122529.5,46.0,1473527.5,348.0,484.0,1397765.5,373.5,419.0,399043.5,291.5,120.0,238696.0,460.5,675.0,2339.0,1839.0,4585.0,80.48,411346.5,521866.5,11606.505000000001,13703.5,10102756.5,8798.0,-4302.0,3971.0,0.2612269446672013,0.2461847389558233,0.5055694476017276
46,2387647.5,4381.0,3780.0,1599341.0,3704.0,2143.0,567496.5,900.0,609.0,375123.5,1861.5,1303.0,39.0,453475.0,325.5,85.5,270485.0,325.5,234.0,18.5,122442.0,42.0,1473801.0,308.0,485.5,1397765.5,328.5,335.5,398132.0,266.5,112.5,239557.5,478.5,476.5,1409.0,1908.0,4542.0,80.52,417686.5,523433.5,10729.51,14181.0,10084235.5,8798.0,-4429.0,3957.0,0.16592086669806877,0.2623722431414739,0.47966486297783206
47,2383184.0,4457.5,3887.0,1597783.5,3725.5,2227.0,565573.0,900.0,637.0,375001.0,1951.5,1116.5,39.0,453350.0,326.5,125.0,270145.0,326.5,255.5,17.5,122380.0,43.5,1474169.0,330.0,471.5,1397275.5,338.0,397.0,398392.5,267.0,127.5,241567.5,487.0,618.0,1970.0,1951.0,4672.0,80.52,421494.0,523437.5,11530.505000000001,13400.0,10067279.5,8639.0,-3855.0,3921.0,0.19667619350058219,0.23892852335442186,0.45919666628081957
48,2386465.5,4451.5,3900.5,1594983.5,3407.0,2364.5,565694.5,900.0,646.0,375624.5,2146.0,1192.5,39.0,453260.0,327.5,118.5,269775.0,327.5,237.0,14.5,122304.5,48.5,1475184.0,329.0,578.5,1397282.5,357.5,408.0,398672.0,265.0,158.5,242430.0,515.5,662.0,1498.0,2660.0,4960.0,80.52,425372.0,523418.0,11055.5,13316.0,10065375.0,8116.0,-3561.0,3780.0,0.14500450946988677,0.2450389349409696,0.42769466820099733
49,2395377.5,4374.0,4007.5,1595918.0,3609.5,2263.0,564573.5,894.0,601.5,377653.5,2001.5,1319.0,39.0,453130.0,327.5,104.0,268605.0,327.5,255.0,18.0,122242.0,44.0,1475925.5,402.0,600.5,1397282.5,368.5,538.5,398705.5,287.0,143.0,242943.0,498.0,637.5,2043.0,1958.0,5206.0,80.48,428744.5,525611.5,11305.0,13615.0,10062781.5,8610.0,-1851.0,3887.0,0.15683240734228848,0.22856740980378368,0.4070889772082083
50,2402885.5,4299.0,4449.5,1596227.5,3801.0,2358.0,563521.0,887.0,797.0,379688.5,1887.5,1327.0,39.0,446355.0,327.0,131.0,267605.0,327.0,260.0,21.5,122155.0,41.5,1476160.0,155.0,685.5,1396316.5,371.0,384.0,398267.0,341.0,141.0,244166.0,509.0,762.5,1856.0,1916.0,5579.0,80.48,428528.0,529680.5,11584.0,13269.0,10058826.0,9391.0,-1834.0,3446.0,0.1616996591980277,0.21502290076335878,0.39786817489667176
51,2417199.5,4253.5,4199.5,1596072.5,3362.0,2451.5,562418.5,946.0,745.5,382210.0,1915.0,1336.0,39.0,452690.0,325.5,103.5,266901.5,325.5,237.5,19.0,122092.5,47.0,1477127.5,204.0,637.0,1396316.5,377.5,470.5,397822.0,310.0,137.5,246042.5,468.0,702.0,1914.0,1986.0,7387.0,80.43,429287.0,532835.5,11128.0,13515.5,10076012.0,11027.0,-736.0,3640.0,0.190945558739255,0.18783795762786987,0.38912732474964234
52,2429808.5,4350.0,4508.0,1594125.0,3157.5,2327.5,561079.0,947.0,836.5,385052.0,1911.5,1358.5,44.0,452460.0,329.5,139.0,266536.5,329.5,275.0,29.0,121993.0,52.0,1477956.5,340.5,693.5,1396792.5,368.5,428.0,397325.5,319.0,128.5,247094.0,435.0,635.5,1861.0,1982.0,7489.0,80.48,431087.0,536696.5,11517.005000000001,13423.5,10097417.5,12903.0,923.0,3788.0,0.1925133689839572,0.1906299536194446,0.3746486790331647
53,2434993.0,4254.0,3986.0,1592915.0,2657.0,2461.0,559845.0,939.0,744.0,387763.5,1974.0,1403.0,45.0,452125.0,329.0,184.5,266416.5,329.0,279.0,18.5,121905.5,51.5,1477128.5,396.5,710.5,1397759.0,381.5,544.0,397253.5,317.5,144.5,248378.5,415.0,648.0,2306.0,1831.0,7297.0,80.48,433104.5,540169.0,11618.01,11939.5,10119567.5,14301.0,-175.0,4428.0,0.23812718646666986,0.18303950011158224,0.40574157038434333
